Fecha;tmed;hrmed;radmed;vvmed;dvmed;prec;dewpt;dpv
2021-01-01 00:00:00+00:00;3.0;66.0;0.0;0.3;181.9;0.0;-2.7;0.3
2021-01-01 02:00:00+00:00;3.3;67.4;0.0;0.2;193.6;0.0;-2.1;0.3
2021-01-01 04:00:00+00:00;4.9;62.6;0.0;0.5;193.5;0.0;-1.7;0.3
2021-01-01 06:00:00+00:00;6.6;72.5;2.2;0.8;196.4;0.0;1.9;0.3
2021-01-01 08:00:00+00:00;7.7;68.1;157.3;0.7;214.1;0.0;2.1;0.4
2021-01-01 10:00:00+00:00;12.1;42.4;367.4;1.9;292.0;0.0;-0.3;0.8
2021-01-01 12:00:00+00:00;13.2;33.5;338.9;1.9;313.5;0.0;-2.5;1.0
2021-01-01 14:00:00+00:00;13.5;30.9;290.7;2.2;302.0;0.0;-3.4;1.1
2021-01-01 16:00:00+00:00;11.3;34.8;19.2;1.5;283.9;0.0;-3.7;0.9
2021-01-01 18:00:00+00:00;8.2;44.2;0.0;0.4;220.7;0.0;-3.3;0.6
2021-01-01 20:00:00+00:00;6.0;55.9;0.0;0.6;193.2;0.0;-2.1;0.4
2021-01-01 22:00:00+00:00;4.0;63.1;0.0;0.4;191.5;0.0;-2.4;0.3
2021-01-02 00:00:00+00:00;2.0;68.2;0.0;0.3;204.8;0.0;-3.2;0.2
2021-01-02 02:00:00+00:00;2.2;65.4;0.0;0.5;201.2;0.0;-3.6;0.2
2021-01-02 04:00:00+00:00;2.0;64.7;0.0;0.6;194.6;0.0;-3.9;0.2
2021-01-02 06:00:00+00:00;1.3;66.8;2.6;0.4;193.9;0.0;-4.2;0.2
2021-01-02 08:00:00+00:00;5.5;50.2;199.2;0.8;202.7;0.0;-4.4;0.5
2021-01-02 10:00:00+00:00;10.5;27.0;469.8;1.8;282.9;0.0;-7.9;0.9
2021-01-02 12:00:00+00:00;12.2;22.0;507.2;2.1;301.0;0.0;-8.9;1.1
2021-01-02 14:00:00+00:00;11.2;25.8;213.2;2.1;316.6;0.0;-7.7;1.0
2021-01-02 16:00:00+00:00;9.9;28.1;20.1;1.6;280.0;0.0;-7.7;0.9
2021-01-02 18:00:00+00:00;8.6;32.5;0.0;0.8;239.7;0.0;-7.0;0.8
2021-01-02 20:00:00+00:00;6.9;38.2;0.0;0.7;242.4;0.0;-6.4;0.6
2021-01-02 22:00:00+00:00;6.3;39.5;0.0;0.8;224.9;0.0;-6.5;0.6
2021-01-03 00:00:00+00:00;6.5;36.2;0.0;0.9;261.9;0.0;-7.4;0.6
2021-01-03 02:00:00+00:00;6.4;34.4;0.0;1.1;231.8;0.0;-8.2;0.6
2021-01-03 04:00:00+00:00;6.1;32.7;0.0;1.0;215.3;0.0;-9.1;0.6
2021-01-03 06:00:00+00:00;6.0;34.8;2.2;1.1;213.2;0.0;-8.4;0.6
2021-01-03 08:00:00+00:00;8.2;30.9;201.9;1.2;242.8;0.0;-8.0;0.8
2021-01-03 10:00:00+00:00;11.4;25.9;472.8;1.9;307.0;0.0;-7.5;1.0
2021-01-03 12:00:00+00:00;13.3;22.3;518.0;1.9;305.7;0.0;-7.8;1.2
2021-01-03 14:00:00+00:00;13.2;22.3;314.7;1.7;283.7;0.0;-7.9;1.2
2021-01-03 16:00:00+00:00;10.1;28.0;21.3;0.7;241.6;0.0;-7.7;0.9
2021-01-03 18:00:00+00:00;6.2;36.2;0.0;0.7;191.8;0.0;-7.8;0.6
2021-01-03 20:00:00+00:00;3.5;45.2;0.0;0.3;187.8;0.0;-7.3;0.4
2021-01-03 22:00:00+00:00;1.7;50.6;0.0;0.3;212.5;0.0;-7.5;0.4
2021-01-04 00:00:00+00:00;-0.1;55.4;0.0;0.2;160.0;0.0;-8.0;0.3
2021-01-04 02:00:00+00:00;-0.4;56.6;0.0;0.2;196.2;0.0;-8.0;0.2
2021-01-04 04:00:00+00:00;-1.5;62.5;0.0;0.2;208.2;0.0;-7.8;0.2
2021-01-04 06:00:00+00:00;-1.1;63.8;2.6;0.3;201.8;0.0;-7.1;0.2
2021-01-04 08:00:00+00:00;3.5;51.8;196.7;0.2;146.8;0.0;-5.8;0.4
2021-01-04 10:00:00+00:00;11.6;29.5;463.3;0.7;187.1;0.0;-5.7;1.0
2021-01-04 12:00:00+00:00;14.5;22.4;508.2;0.9;250.8;0.0;-6.7;1.3
2021-01-04 14:00:00+00:00;14.0;25.3;189.9;0.8;144.8;0.0;-5.6;1.2
2021-01-04 16:00:00+00:00;10.8;34.4;19.5;0.3;125.2;0.0;-4.3;0.9
2021-01-04 18:00:00+00:00;8.6;42.9;0.0;0.4;180.8;0.0;-3.3;0.6
2021-01-04 20:00:00+00:00;5.6;52.8;0.0;0.4;183.6;0.0;-3.3;0.4
2021-01-04 22:00:00+00:00;4.8;56.4;0.0;0.4;187.3;0.0;-3.1;0.4
2021-01-05 00:00:00+00:00;3.2;63.4;0.0;0.3;199.5;0.0;-3.2;0.3
2021-01-05 02:00:00+00:00;1.6;69.8;0.0;0.3;137.0;0.0;-3.3;0.2
2021-01-05 04:00:00+00:00;0.3;75.1;0.0;0.2;165.5;0.0;-3.6;0.2
2021-01-05 06:00:00+00:00;0.1;75.0;4.5;0.3;191.3;0.0;-3.9;0.2
2021-01-05 08:00:00+00:00;4.5;59.5;144.0;0.3;227.2;0.0;-2.9;0.4
2021-01-05 10:00:00+00:00;9.5;37.7;452.3;0.6;247.0;0.0;-4.3;0.7
2021-01-05 12:00:00+00:00;12.6;25.8;506.6;1.2;319.7;0.0;-6.6;1.1
2021-01-05 14:00:00+00:00;12.6;24.0;264.4;0.7;297.9;0.0;-7.4;1.1
2021-01-05 16:00:00+00:00;9.2;31.9;23.5;0.4;171.5;0.0;-6.7;0.8
2021-01-05 18:00:00+00:00;7.6;35.3;0.0;0.5;189.4;0.0;-6.8;0.7
2021-01-05 20:00:00+00:00;5.7;41.6;0.0;0.3;185.1;0.0;-6.4;0.5
2021-01-05 22:00:00+00:00;4.0;46.9;0.0;0.3;191.0;0.0;-6.3;0.4
2021-01-06 00:00:00+00:00;3.9;48.8;0.0;0.2;189.1;0.0;-5.9;0.4
2021-01-06 02:00:00+00:00;3.2;51.2;0.0;0.2;196.3;0.0;-6.0;0.4
2021-01-06 04:00:00+00:00;2.2;55.3;0.0;0.4;191.3;0.0;-5.9;0.3
2021-01-06 06:00:00+00:00;1.9;57.8;3.7;0.3;197.6;0.0;-5.5;0.3
2021-01-06 08:00:00+00:00;4.9;48.9;129.3;0.2;170.0;0.0;-5.0;0.4
2021-01-06 10:00:00+00:00;8.5;36.9;287.5;0.5;282.2;0.0;-5.4;0.7
2021-01-06 12:00:00+00:00;11.1;34.5;356.3;0.5;217.2;0.0;-4.0;0.9
2021-01-06 14:00:00+00:00;12.1;34.5;216.7;0.8;35.0;0.0;-3.2;0.9
2021-01-06 16:00:00+00:00;10.7;46.6;22.6;0.6;87.3;0.0;-0.4;0.7
2021-01-06 18:00:00+00:00;10.2;57.1;0.0;0.7;78.8;0.0;2.0;0.5
2021-01-06 20:00:00+00:00;9.1;63.4;0.0;0.6;76.2;0.0;2.5;0.4
2021-01-06 22:00:00+00:00;7.5;81.0;0.0;0.2;136.9;0.0;4.5;0.2
2021-01-07 00:00:00+00:00;6.8;86.1;0.0;0.1;156.3;0.1;4.6;0.1
2021-01-07 02:00:00+00:00;6.4;87.5;0.0;0.7;83.5;0.1;4.5;0.1
2021-01-07 04:00:00+00:00;5.8;87.7;0.0;0.1;184.1;0.2;4.0;0.1
2021-01-07 06:00:00+00:00;5.5;88.6;0.4;0.2;279.0;0.2;3.8;0.1
2021-01-07 08:00:00+00:00;4.9;88.4;27.2;0.4;229.0;0.1;3.1;0.1
2021-01-07 10:00:00+00:00;5.0;88.3;44.1;0.4;211.7;0.1;3.2;0.1
2021-01-07 12:00:00+00:00;5.4;88.8;48.3;0.4;250.4;0.1;3.8;0.1
2021-01-07 14:00:00+00:00;5.6;89.1;28.2;0.4;241.6;0.1;4.0;0.1
2021-01-07 16:00:00+00:00;5.3;89.1;4.2;0.6;213.3;0.1;3.7;0.1
2021-01-07 18:00:00+00:00;5.0;89.2;0.0;0.9;192.1;0.1;3.4;0.1
2021-01-07 20:00:00+00:00;5.0;88.9;0.0;0.9;188.4;0.0;3.4;0.1
2021-01-07 22:00:00+00:00;5.0;89.2;0.0;0.8;196.4;0.0;3.4;0.1
2021-01-08 00:00:00+00:00;4.8;89.3;0.0;0.7;200.5;0.2;3.2;0.1
2021-01-08 02:00:00+00:00;4.2;89.4;0.0;0.8;199.8;0.2;2.6;0.1
2021-01-08 04:00:00+00:00;4.0;89.6;0.0;0.7;192.8;0.1;2.4;0.1
2021-01-08 06:00:00+00:00;4.0;89.7;1.1;0.6;202.5;0.1;2.5;0.1
2021-01-08 08:00:00+00:00;4.4;89.9;20.1;0.5;223.6;0.1;2.9;0.1
2021-01-08 10:00:00+00:00;5.2;89.7;46.5;0.4;216.8;0.1;3.7;0.1
2021-01-08 12:00:00+00:00;5.5;89.7;50.5;0.5;249.4;0.1;4.0;0.1
2021-01-08 14:00:00+00:00;5.5;89.9;26.1;0.5;236.6;0.1;4.0;0.1
2021-01-08 16:00:00+00:00;6.4;90.0;3.3;0.8;123.6;0.1;4.9;0.1
2021-01-08 18:00:00+00:00;6.8;89.7;0.0;0.9;145.5;0.2;5.2;0.1
2021-01-08 20:00:00+00:00;6.0;90.1;0.0;0.5;195.3;0.1;4.5;0.1
2021-01-08 22:00:00+00:00;5.7;90.2;0.0;0.4;227.8;0.1;4.3;0.1
2021-01-09 00:00:00+00:00;5.7;90.4;0.0;0.4;199.3;0.1;4.3;0.1
2021-01-09 02:00:00+00:00;6.0;90.5;0.0;0.4;206.8;0.1;4.5;0.1
2021-01-09 04:00:00+00:00;6.0;90.3;0.0;0.6;199.7;0.1;4.5;0.1
2021-01-09 06:00:00+00:00;6.0;90.0;3.9;0.3;211.2;0.1;4.5;0.1
2021-01-09 08:00:00+00:00;6.5;89.4;62.2;0.4;207.7;0.1;4.9;0.1
2021-01-09 10:00:00+00:00;7.5;86.4;152.0;0.2;246.1;0.1;5.4;0.2
2021-01-09 12:00:00+00:00;8.6;81.4;209.0;0.2;207.3;0.1;5.6;0.2
2021-01-09 14:00:00+00:00;10.2;74.2;130.0;0.3;148.5;0.1;5.8;0.3
2021-01-09 16:00:00+00:00;10.0;76.4;6.7;0.2;217.2;0.0;6.0;0.3
2021-01-09 18:00:00+00:00;8.4;76.1;0.0;0.5;207.8;0.0;4.5;0.3
2021-01-09 20:00:00+00:00;6.4;80.5;0.0;0.2;162.8;0.0;3.3;0.2
2021-01-09 22:00:00+00:00;4.9;85.3;0.0;0.0;134.7;0.0;2.6;0.1
2021-01-10 00:00:00+00:00;4.9;87.3;0.0;0.0;133.2;0.0;2.9;0.1
2021-01-10 02:00:00+00:00;5.3;85.2;0.0;0.0;117.2;0.0;3.0;0.1
2021-01-10 04:00:00+00:00;5.2;86.2;0.0;0.1;123.0;0.0;3.0;0.1
2021-01-10 06:00:00+00:00;5.0;88.2;1.9;0.3;190.9;0.0;3.2;0.1
2021-01-10 08:00:00+00:00;5.6;82.7;55.5;0.3;208.1;0.0;2.9;0.2
2021-01-10 10:00:00+00:00;6.8;76.5;108.9;0.1;250.6;0.0;2.9;0.2
2021-01-10 12:00:00+00:00;7.7;71.4;160.0;0.4;268.9;0.0;2.8;0.3
2021-01-10 14:00:00+00:00;8.3;69.1;107.8;0.2;259.0;0.0;3.0;0.3
2021-01-10 16:00:00+00:00;8.0;74.0;22.2;0.1;200.9;0.0;3.6;0.3
2021-01-10 18:00:00+00:00;5.8;82.5;0.0;0.5;182.5;0.0;3.1;0.2
2021-01-10 20:00:00+00:00;4.9;85.0;0.0;0.1;111.2;0.0;2.6;0.1
2021-01-10 22:00:00+00:00;5.3;86.0;0.0;0.2;162.9;0.0;3.1;0.1
2021-01-11 00:00:00+00:00;4.8;83.8;0.0;0.2;144.6;0.0;2.3;0.1
2021-01-11 02:00:00+00:00;4.3;87.5;0.0;0.1;175.6;0.0;2.4;0.1
2021-01-11 04:00:00+00:00;5.8;81.7;0.0;0.1;135.0;0.0;2.9;0.2
2021-01-11 06:00:00+00:00;6.3;76.4;3.4;0.1;195.7;0.0;2.4;0.2
2021-01-11 08:00:00+00:00;7.0;76.1;85.7;0.2;215.4;0.0;3.1;0.2
2021-01-11 10:00:00+00:00;9.2;61.8;264.2;0.6;244.6;0.0;2.3;0.5
2021-01-11 12:00:00+00:00;11.2;53.3;419.2;0.7;248.5;0.0;2.0;0.6
2021-01-11 14:00:00+00:00;12.0;49.0;222.1;0.5;215.1;0.0;1.6;0.7
2021-01-11 16:00:00+00:00;10.6;59.7;14.2;0.1;128.1;0.0;3.0;0.5
2021-01-11 18:00:00+00:00;7.3;72.9;0.0;0.5;192.9;0.0;2.7;0.3
2021-01-11 20:00:00+00:00;5.9;69.8;0.0;0.5;196.3;0.0;0.8;0.3
2021-01-11 22:00:00+00:00;4.2;72.2;0.0;0.5;196.0;0.0;-0.4;0.2
2021-01-12 00:00:00+00:00;3.2;70.8;0.0;0.5;196.8;0.0;-1.6;0.2
2021-01-12 02:00:00+00:00;3.5;65.8;0.0;0.7;199.3;0.0;-2.3;0.3
2021-01-12 04:00:00+00:00;3.1;68.5;0.0;0.6;192.3;0.0;-2.2;0.2
2021-01-12 06:00:00+00:00;2.9;70.8;2.5;0.6;196.9;0.0;-1.9;0.2
2021-01-12 08:00:00+00:00;5.3;60.4;207.8;0.8;218.2;0.0;-1.8;0.4
2021-01-12 10:00:00+00:00;9.4;46.4;489.0;1.1;263.1;0.0;-1.6;0.6
2021-01-12 12:00:00+00:00;12.6;36.2;534.6;0.9;289.0;0.0;-2.0;0.9
2021-01-12 14:00:00+00:00;14.1;31.2;342.0;0.7;296.2;0.0;-2.7;1.1
2021-01-12 16:00:00+00:00;9.9;43.2;33.0;0.7;237.9;0.0;-2.4;0.7
2021-01-12 18:00:00+00:00;5.6;54.2;0.0;0.7;194.7;0.0;-3.0;0.4
2021-01-12 20:00:00+00:00;4.5;57.1;0.0;0.7;196.7;0.0;-3.3;0.4
2021-01-12 22:00:00+00:00;4.3;55.9;0.0;0.8;199.0;0.0;-3.7;0.4
2021-01-13 00:00:00+00:00;3.4;62.3;0.0;0.8;200.8;0.0;-3.1;0.3
2021-01-13 02:00:00+00:00;3.5;58.7;0.0;0.7;197.6;0.0;-3.8;0.3
2021-01-13 04:00:00+00:00;3.9;54.0;0.0;0.8;193.6;0.0;-4.6;0.4
2021-01-13 06:00:00+00:00;3.0;57.3;2.5;0.7;197.1;0.0;-4.6;0.3
2021-01-13 08:00:00+00:00;7.2;42.7;210.6;0.5;202.1;0.0;-4.9;0.6
2021-01-13 10:00:00+00:00;12.6;26.0;487.7;0.5;213.1;0.0;-6.4;1.1
2021-01-13 12:00:00+00:00;15.2;22.0;529.0;0.8;257.1;0.0;-6.4;1.3
2021-01-13 14:00:00+00:00;17.0;19.4;339.4;0.7;254.3;0.0;-6.5;1.6
2021-01-13 16:00:00+00:00;12.6;37.1;33.9;0.6;210.6;0.0;-2.1;0.9
2021-01-13 18:00:00+00:00;7.4;59.0;0.0;0.5;195.0;0.0;-0.1;0.4
2021-01-13 20:00:00+00:00;5.0;68.2;0.0;0.5;194.4;0.0;-0.4;0.3
2021-01-13 22:00:00+00:00;3.1;76.4;0.0;0.2;198.9;0.0;-0.6;0.2
2021-01-14 00:00:00+00:00;1.6;80.4;0.0;0.1;114.4;0.0;-1.4;0.1
2021-01-14 02:00:00+00:00;1.1;81.6;0.0;0.0;152.6;0.0;-1.7;0.1
2021-01-14 04:00:00+00:00;1.6;76.1;0.0;0.2;192.8;0.0;-2.2;0.2
2021-01-14 06:00:00+00:00;0.0;84.4;2.8;0.0;191.7;0.0;-2.3;0.1
2021-01-14 08:00:00+00:00;5.6;64.4;209.2;0.3;116.2;0.0;-1.5;0.4
2021-01-14 10:00:00+00:00;14.0;26.2;486.6;0.8;256.3;0.0;-5.2;1.2
2021-01-14 12:00:00+00:00;17.1;19.8;529.0;0.9;257.2;0.0;-6.2;1.6
2021-01-14 14:00:00+00:00;18.5;17.5;374.4;0.8;238.9;0.0;-6.6;1.8
2021-01-14 16:00:00+00:00;15.7;30.3;55.1;0.4;199.3;0.0;-2.5;1.3
2021-01-14 18:00:00+00:00;9.3;58.4;0.0;0.3;191.4;0.0;1.5;0.5
2021-01-14 20:00:00+00:00;7.6;56.3;0.0;0.4;216.6;0.0;-0.5;0.4
2021-01-14 22:00:00+00:00;8.2;42.8;0.0;0.7;192.9;0.0;-3.9;0.6
2021-01-15 00:00:00+00:00;7.7;42.9;0.0;0.7;195.4;0.0;-4.2;0.6
2021-01-15 02:00:00+00:00;8.4;39.8;0.0;0.7;196.9;0.0;-4.6;0.7
2021-01-15 04:00:00+00:00;7.3;47.2;0.0;0.5;197.4;0.0;-3.3;0.5
2021-01-15 06:00:00+00:00;5.8;59.7;2.5;0.7;198.0;0.0;-1.4;0.4
2021-01-15 08:00:00+00:00;10.0;48.4;212.8;0.6;207.8;0.0;-0.5;0.6
2021-01-15 10:00:00+00:00;14.6;35.5;494.1;0.7;277.9;0.0;-0.5;1.1
2021-01-15 12:00:00+00:00;17.3;29.6;540.6;1.0;301.4;0.0;-0.6;1.4
2021-01-15 14:00:00+00:00;18.2;23.4;354.7;1.0;307.8;0.0;-3.1;1.6
2021-01-15 16:00:00+00:00;15.0;27.0;41.2;0.8;279.4;0.0;-4.0;1.3
2021-01-15 18:00:00+00:00;10.8;35.7;0.0;0.8;202.3;0.0;-3.9;0.8
2021-01-15 20:00:00+00:00;7.6;46.5;0.0;0.6;188.0;0.0;-3.2;0.6
2021-01-15 22:00:00+00:00;7.9;43.0;0.0;0.8;187.8;0.0;-4.0;0.6
2021-01-16 00:00:00+00:00;5.7;53.2;0.0;0.5;199.8;0.0;-3.1;0.4
2021-01-16 02:00:00+00:00;6.3;50.8;0.0;0.5;179.6;0.0;-3.2;0.5
2021-01-16 04:00:00+00:00;7.7;45.2;0.0;0.6;223.7;0.0;-3.5;0.6
2021-01-16 06:00:00+00:00;6.3;50.2;2.7;0.6;187.9;0.0;-3.4;0.5
2021-01-16 08:00:00+00:00;8.8;42.1;210.5;0.8;201.0;0.0;-3.6;0.7
2021-01-16 10:00:00+00:00;12.9;30.0;489.2;0.7;266.3;0.0;-4.3;1.0
2021-01-16 12:00:00+00:00;14.8;25.9;539.2;0.9;227.0;0.0;-4.6;1.2
2021-01-16 14:00:00+00:00;16.3;22.7;351.3;0.6;255.9;0.0;-5.1;1.4
2021-01-16 16:00:00+00:00;12.2;35.8;36.9;0.5;190.5;0.0;-3.0;0.9
2021-01-16 18:00:00+00:00;9.5;47.7;0.0;0.6;189.3;0.0;-1.3;0.6
2021-01-16 20:00:00+00:00;5.6;65.7;0.0;0.3;181.1;0.0;-0.4;0.3
2021-01-16 22:00:00+00:00;4.9;70.8;0.0;0.6;187.7;0.0;0.0;0.3
2021-01-17 00:00:00+00:00;5.7;74.0;0.0;0.5;213.2;0.0;1.4;0.2
2021-01-17 02:00:00+00:00;4.3;76.2;0.0;0.4;199.8;0.0;0.5;0.2
2021-01-17 04:00:00+00:00;2.1;81.0;0.0;0.2;201.7;0.0;-0.8;0.1
2021-01-17 06:00:00+00:00;1.5;78.4;2.8;0.2;204.2;0.0;-1.8;0.1
2021-01-17 08:00:00+00:00;6.6;59.8;212.7;0.1;191.9;0.0;-1.0;0.4
2021-01-17 10:00:00+00:00;15.4;25.3;491.9;0.5;272.1;0.0;-4.7;1.3
2021-01-17 12:00:00+00:00;20.1;15.6;538.9;0.7;280.8;0.0;-6.9;2.0
2021-01-17 14:00:00+00:00;21.3;13.4;356.0;1.0;284.8;0.0;-7.8;2.2
2021-01-17 16:00:00+00:00;14.7;30.1;36.2;0.6;197.0;0.0;-3.0;1.2
2021-01-17 18:00:00+00:00;11.3;31.2;0.0;0.9;194.5;0.0;-5.2;0.9
2021-01-17 20:00:00+00:00;11.8;27.4;0.0;0.9;197.3;0.0;-6.5;1.0
2021-01-17 22:00:00+00:00;10.6;29.7;0.0;1.1;199.7;0.0;-6.5;0.9
2021-01-18 00:00:00+00:00;8.5;37.0;0.0;0.7;200.2;0.0;-5.5;0.7
2021-01-18 02:00:00+00:00;6.7;45.8;0.0;0.7;196.9;0.0;-4.2;0.5
2021-01-18 04:00:00+00:00;5.2;55.2;0.0;0.5;197.8;0.0;-3.1;0.4
2021-01-18 06:00:00+00:00;4.2;62.1;4.2;0.4;208.9;0.0;-2.4;0.3
2021-01-18 08:00:00+00:00;7.1;54.0;164.4;0.4;230.6;0.0;-1.8;0.5
2021-01-18 10:00:00+00:00;13.5;32.4;481.8;0.4;197.5;0.0;-2.8;1.1
2021-01-18 12:00:00+00:00;16.8;28.1;535.0;0.5;220.3;0.0;-1.7;1.4
2021-01-18 14:00:00+00:00;17.8;33.0;347.3;0.7;105.7;0.0;1.2;1.3
2021-01-18 16:00:00+00:00;15.1;46.2;40.2;0.9;144.9;0.0;3.6;0.9
2021-01-18 18:00:00+00:00;11.5;61.0;0.0;0.5;181.4;0.0;4.2;0.5
2021-01-18 20:00:00+00:00;7.9;76.5;0.0;0.2;175.4;0.0;4.0;0.2
2021-01-18 22:00:00+00:00;5.9;84.7;0.0;0.2;199.1;0.0;3.5;0.1
2021-01-19 00:00:00+00:00;6.4;88.4;0.0;0.4;192.0;0.0;4.6;0.1
2021-01-19 02:00:00+00:00;8.2;89.4;0.0;0.2;159.5;0.0;6.6;0.1
2021-01-19 04:00:00+00:00;7.9;89.1;0.0;0.2;281.4;0.0;6.2;0.1
2021-01-19 06:00:00+00:00;7.0;88.6;2.8;0.2;340.5;0.0;5.3;0.1
2021-01-19 08:00:00+00:00;6.8;88.1;91.7;0.3;249.4;0.0;5.0;0.1
2021-01-19 10:00:00+00:00;9.8;73.3;337.5;0.3;242.8;0.0;5.1;0.3
2021-01-19 12:00:00+00:00;13.2;57.0;428.9;0.4;209.8;0.0;4.9;0.6
2021-01-19 14:00:00+00:00;16.1;49.9;342.2;0.4;128.5;0.0;5.7;0.9
2021-01-19 16:00:00+00:00;14.2;60.2;39.8;0.7;166.5;0.0;6.5;0.6
2021-01-19 18:00:00+00:00;10.8;75.4;0.0;0.6;204.1;0.0;6.6;0.3
2021-01-19 20:00:00+00:00;7.9;85.0;0.0;0.2;132.8;0.0;5.5;0.2
2021-01-19 22:00:00+00:00;6.3;88.2;0.0;0.1;85.7;0.0;4.5;0.1
2021-01-20 00:00:00+00:00;5.5;89.1;0.0;0.1;147.8;0.0;3.9;0.1
2021-01-20 02:00:00+00:00;5.5;89.6;0.0;0.1;165.6;0.0;3.9;0.1
2021-01-20 04:00:00+00:00;5.8;90.0;0.0;0.0;92.0;0.0;4.3;0.1
2021-01-20 06:00:00+00:00;7.1;90.0;2.5;0.1;138.7;0.0;5.6;0.1
2021-01-20 08:00:00+00:00;8.0;86.5;45.6;0.3;255.4;0.0;5.9;0.1
2021-01-20 10:00:00+00:00;9.2;78.3;113.0;0.5;219.4;0.0;5.6;0.2
2021-01-20 12:00:00+00:00;9.5;76.3;60.0;0.4;192.9;0.0;5.5;0.3
2021-01-20 14:00:00+00:00;9.8;80.7;114.9;0.3;212.9;0.0;6.7;0.2
2021-01-20 16:00:00+00:00;9.6;79.9;31.6;0.2;174.7;0.0;6.3;0.2
2021-01-20 18:00:00+00:00;8.6;84.4;0.0;0.2;189.2;0.0;6.1;0.2
2021-01-20 20:00:00+00:00;8.2;85.6;0.0;0.3;185.2;0.0;5.9;0.2
2021-01-20 22:00:00+00:00;7.6;87.4;0.0;0.2;167.7;0.0;5.6;0.1
2021-01-21 00:00:00+00:00;6.9;88.4;0.0;0.4;170.0;0.0;5.1;0.1
2021-01-21 02:00:00+00:00;5.9;88.4;0.0;0.2;181.3;0.0;4.1;0.1
2021-01-21 04:00:00+00:00;5.4;89.2;0.0;0.2;196.0;0.0;3.8;0.1
2021-01-21 06:00:00+00:00;4.9;89.4;3.6;0.1;153.7;0.0;3.3;0.1
2021-01-21 08:00:00+00:00;8.4;81.7;220.8;0.2;228.0;0.0;5.4;0.2
2021-01-21 10:00:00+00:00;15.9;52.7;491.8;0.4;77.3;0.0;6.1;0.9
2021-01-21 12:00:00+00:00;20.3;33.9;466.3;1.4;268.6;0.0;3.8;1.6
2021-01-21 14:00:00+00:00;20.4;29.4;303.2;1.9;275.1;0.0;2.0;1.7
2021-01-21 16:00:00+00:00;17.1;38.8;16.6;0.6;191.8;0.0;2.9;1.2
2021-01-21 18:00:00+00:00;14.4;50.3;0.0;0.4;207.7;0.0;4.2;0.8
2021-01-21 20:00:00+00:00;18.2;39.4;0.0;1.6;218.2;0.0;4.1;1.3
2021-01-21 22:00:00+00:00;17.8;42.2;0.0;1.4;230.8;0.0;4.8;1.2
2021-01-22 00:00:00+00:00;17.2;43.5;0.0;1.3;212.9;0.0;4.6;1.1
2021-01-22 02:00:00+00:00;17.5;40.8;0.0;1.4;217.6;0.0;4.0;1.2
2021-01-22 04:00:00+00:00;18.5;39.4;0.0;1.8;204.5;0.0;4.4;1.3
2021-01-22 06:00:00+00:00;18.3;40.2;1.8;1.7;194.5;0.0;4.5;1.3
2021-01-22 08:00:00+00:00;20.1;34.3;217.8;1.1;184.5;0.0;3.8;1.5
2021-01-22 10:00:00+00:00;21.4;23.9;510.2;3.3;271.5;0.0;-0.0;1.9
2021-01-22 12:00:00+00:00;21.5;18.4;573.9;3.3;277.7;0.0;-3.6;2.1
2021-01-22 14:00:00+00:00;20.2;22.8;381.9;2.8;280.2;0.0;-1.8;1.8
2021-01-22 16:00:00+00:00;15.6;42.9;58.5;1.6;308.4;0.0;2.7;1.0
2021-01-22 18:00:00+00:00;13.0;49.7;0.0;1.0;228.9;0.0;2.7;0.8
2021-01-22 20:00:00+00:00;13.3;39.4;0.0;0.8;218.0;0.0;-0.2;0.9
2021-01-22 22:00:00+00:00;11.9;42.3;0.0;0.5;177.8;0.0;-0.6;0.8
2021-01-23 00:00:00+00:00;8.1;57.3;0.0;0.2;170.5;0.0;0.1;0.5
2021-01-23 02:00:00+00:00;6.0;65.7;0.0;0.1;189.2;0.0;0.1;0.3
2021-01-23 04:00:00+00:00;5.3;68.5;0.0;0.2;132.5;0.0;-0.0;0.3
2021-01-23 06:00:00+00:00;4.1;75.3;4.1;0.2;198.4;0.0;0.2;0.2
2021-01-23 08:00:00+00:00;8.3;60.7;209.1;0.1;139.5;0.0;1.0;0.4
2021-01-23 10:00:00+00:00;14.3;40.6;471.9;0.3;167.4;0.0;1.0;1.0
2021-01-23 12:00:00+00:00;18.0;28.7;505.9;0.3;223.8;0.0;-0.5;1.5
2021-01-23 14:00:00+00:00;19.6;25.2;343.8;0.4;225.6;0.0;-0.8;1.7
2021-01-23 16:00:00+00:00;18.0;27.3;47.1;0.8;211.3;0.0;-1.1;1.5
2021-01-23 18:00:00+00:00;16.7;33.4;0.0;1.2;205.0;0.0;0.5;1.3
2021-01-23 20:00:00+00:00;17.2;40.0;0.0;1.8;194.4;0.0;3.5;1.2
2021-01-23 22:00:00+00:00;18.8;39.7;0.0;1.9;228.2;0.0;4.8;1.3
2021-01-24 00:00:00+00:00;19.2;39.8;0.0;2.2;226.6;0.0;5.2;1.3
2021-01-24 02:00:00+00:00;19.0;40.9;0.0;1.7;212.3;0.0;5.5;1.3
2021-01-24 04:00:00+00:00;17.1;48.2;0.0;0.7;174.1;0.0;5.9;1.0
2021-01-24 06:00:00+00:00;13.2;63.2;2.4;0.4;177.8;0.0;6.3;0.6
2021-01-24 08:00:00+00:00;16.6;54.6;197.4;0.3;180.6;0.0;7.2;0.9
